train_loss_step,train_is_next_axx_step,train_altered_acc_step,epoch,step,val_loss_step,val_is_next_axx_step,val_altered_acc_step,val_loss_epoch,val_is_next_axx_epoch,val_altered_acc_epoch,train_loss_epoch,train_is_next_axx_epoch,train_altered_acc_epoch,test_loss_step,test_is_next_axx_step,test_altered_acc_step,test_loss_epoch,test_is_next_axx_epoch,test_altered_acc_epoch
,,,,1070,0.7346305251121521,50.0,100.0,,,,,,,,,,,,
,,,,1071,0.8499943614006042,37.5,100.0,,,,,,,,,,,,
,,,,1072,0.9405966997146606,37.5,100.0,,,,,,,,,,,,
,,,,1073,0.7386910319328308,75.0,100.0,,,,,,,,,,,,
,,,,1074,0.6843958497047424,50.0,100.0,,,,,,,,,,,,
,,,,1075,1.0487728118896484,37.5,100.0,,,,,,,,,,,,
,,,,1076,0.520448625087738,87.5,100.0,,,,,,,,,,,,
,,,,1077,0.6994040608406067,50.0,100.0,,,,,,,,,,,,
,,,,1078,0.5345220565795898,80.0,100.0,,,,,,,,,,,,
,,,12,1572,,,,0.7922746539115906,53.857791900634766,100.0,,,,,,,,,
,,,12,1572,,,,,,,0.8749154806137085,49.017581939697266,96.93983459472656,,,,,,
0.9562363624572754,37.5,96.77734375,13,1599,,,,,,,,,,,,,,,
0.9847843647003174,62.5,96.6796875,13,1649,,,,,,,,,,,,,,,
,,,,1079,0.6854391098022461,50.0,100.0,,,,,,,,,,,,
,,,,1080,0.8115116357803345,50.0,100.0,,,,,,,,,,,,
,,,,1081,0.8640793561935425,50.0,100.0,,,,,,,,,,,,
,,,,1082,0.8816770911216736,62.5,100.0,,,,,,,,,,,,
,,,,1083,0.6281921863555908,62.5,100.0,,,,,,,,,,,,
,,,,1084,0.994117259979248,25.0,100.0,,,,,,,,,,,,
,,,,1085,0.6084242463111877,62.5,100.0,,,,,,,,,,,,
,,,,1086,0.5753466486930847,75.0,100.0,,,,,,,,,,,,
,,,,1087,0.7131837010383606,50.0,100.0,,,,,,,,,,,,
,,,,1088,0.7224217057228088,62.5,100.0,,,,,,,,,,,,
,,,,1089,0.7466889023780823,50.0,100.0,,,,,,,,,,,,
,,,,1090,0.7203829884529114,37.5,100.0,,,,,,,,,,,,
,,,,1091,0.8081541061401367,37.5,100.0,,,,,,,,,,,,
,,,,1092,0.706261157989502,75.0,100.0,,,,,,,,,,,,
,,,,1093,0.8920197486877441,50.0,100.0,,,,,,,,,,,,
,,,,1094,0.7270470857620239,62.5,100.0,,,,,,,,,,,,
,,,,1095,0.9495684504508972,25.0,100.0,,,,,,,,,,,,
,,,,1096,0.9709231853485107,12.5,100.0,,,,,,,,,,,,
,,,,1097,0.6387791633605957,62.5,100.0,,,,,,,,,,,,
,,,,1098,0.7794198989868164,50.0,100.0,,,,,,,,,,,,
,,,,1099,0.9282615184783936,37.5,100.0,,,,,,,,,,,,
,,,,1100,0.9589118957519531,50.0,100.0,,,,,,,,,,,,
,,,,1101,0.6867079734802246,75.0,100.0,,,,,,,,,,,,
,,,,1102,0.8604587316513062,37.5,100.0,,,,,,,,,,,,
,,,,1103,0.5601570010185242,62.5,100.0,,,,,,,,,,,,
,,,,1104,0.9707381129264832,25.0,100.0,,,,,,,,,,,,
,,,,1105,0.834397554397583,37.5,100.0,,,,,,,,,,,,
,,,,1106,0.7219756245613098,50.0,100.0,,,,,,,,,,,,
,,,,1107,0.6232030987739563,62.5,100.0,,,,,,,,,,,,
,,,,1108,0.7584668397903442,62.5,100.0,,,,,,,,,,,,
,,,,1109,0.7404229044914246,50.0,100.0,,,,,,,,,,,,
,,,,1110,0.9643179774284363,12.5,100.0,,,,,,,,,,,,
,,,,1111,0.6608565449714661,50.0,100.0,,,,,,,,,,,,
,,,,1112,0.7227438688278198,50.0,100.0,,,,,,,,,,,,
,,,,1113,0.8790338635444641,37.5,100.0,,,,,,,,,,,,
,,,,1114,0.7422216534614563,62.5,100.0,,,,,,,,,,,,
,,,,1115,0.49556735157966614,87.5,100.0,,,,,,,,,,,,
,,,,1116,0.8178485631942749,37.5,100.0,,,,,,,,,,,,
,,,,1117,0.7827452421188354,62.5,100.0,,,,,,,,,,,,
,,,,1118,0.6987895965576172,25.0,100.0,,,,,,,,,,,,
,,,,1119,0.7308149933815002,62.5,100.0,,,,,,,,,,,,
,,,,1120,1.0297598838806152,12.5,100.0,,,,,,,,,,,,
,,,,1121,0.9149752855300903,25.0,100.0,,,,,,,,,,,,
,,,,1122,0.8281449675559998,37.5,100.0,,,,,,,,,,,,
,,,,1123,0.6659181118011475,62.5,100.0,,,,,,,,,,,,
,,,,1124,0.9599672555923462,12.5,100.0,,,,,,,,,,,,
,,,,1125,0.9635518193244934,37.5,100.0,,,,,,,,,,,,
,,,,1126,0.443367063999176,87.5,100.0,,,,,,,,,,,,
,,,,1127,0.8365911245346069,37.5,100.0,,,,,,,,,,,,
,,,,1128,0.7611047029495239,62.5,100.0,,,,,,,,,,,,
,,,,1129,0.4893527030944824,87.5,100.0,,,,,,,,,,,,
,,,,1130,0.8860657811164856,50.0,100.0,,,,,,,,,,,,
,,,,1131,0.8871229887008667,37.5,100.0,,,,,,,,,,,,
,,,,1132,0.647026002407074,50.0,100.0,,,,,,,,,,,,
,,,,1133,0.5495675802230835,75.0,100.0,,,,,,,,,,,,
,,,,1134,0.6474560499191284,50.0,100.0,,,,,,,,,,,,
,,,,1135,0.7199326753616333,62.5,100.0,,,,,,,,,,,,
,,,,1136,0.9466111660003662,37.5,100.0,,,,,,,,,,,,
,,,,1137,0.8796418309211731,37.5,100.0,,,,,,,,,,,,
,,,,1138,1.0677984952926636,12.5,100.0,,,,,,,,,,,,
,,,,1139,0.6321465969085693,62.5,100.0,,,,,,,,,,,,
,,,,1140,0.6602134704589844,62.5,100.0,,,,,,,,,,,,
,,,,1141,0.6589013338088989,75.0,100.0,,,,,,,,,,,,
,,,,1142,0.9249216318130493,37.5,100.0,,,,,,,,,,,,
,,,,1143,0.7608347535133362,62.5,100.0,,,,,,,,,,,,
,,,,1144,0.7322056293487549,25.0,100.0,,,,,,,,,,,,
,,,,1145,0.9250591397285461,37.5,100.0,,,,,,,,,,,,
,,,,1146,0.7868282794952393,62.5,100.0,,,,,,,,,,,,
,,,,1147,0.8438596129417419,50.0,100.0,,,,,,,,,,,,
,,,,1148,0.8064871430397034,62.5,100.0,,,,,,,,,,,,
,,,,1149,0.7999139428138733,37.5,100.0,,,,,,,,,,,,
,,,,1150,0.49278900027275085,87.5,100.0,,,,,,,,,,,,
,,,,1151,0.7445034384727478,50.0,100.0,,,,,,,,,,,,
,,,,1152,0.6233970522880554,75.0,100.0,,,,,,,,,,,,
,,,,1153,0.6547209024429321,50.0,100.0,,,,,,,,,,,,
,,,,1154,0.8741676807403564,50.0,100.0,,,,,,,,,,,,
,,,,1155,0.5932206511497498,62.5,100.0,,,,,,,,,,,,
,,,,1156,0.9088225364685059,37.5,100.0,,,,,,,,,,,,
,,,,1157,0.9318568706512451,25.0,100.0,,,,,,,,,,,,
,,,,1158,0.6367095708847046,62.5,100.0,,,,,,,,,,,,
,,,,1159,0.6768414974212646,50.0,100.0,,,,,,,,,,,,
,,,,1160,0.6721044778823853,62.5,100.0,,,,,,,,,,,,
,,,,1161,0.6578670740127563,40.0,100.0,,,,,,,,,,,,
,,,13,1693,,,,0.7677810192108154,50.07564163208008,100.0,,,,,,,,,
,,,13,1693,,,,,,,0.8702030181884766,51.91313171386719,96.36621856689453,,,,,,
1.2449253797531128,25.0,97.0703125,14,1699,,,,,,,,,,,,,,,
0.7191511988639832,62.5,96.533203125,14,1749,,,,,,,,,,,,,,,
0.8020145893096924,75.0,97.119140625,14,1799,,,,,,,,,,,,,,,
,,,,1162,0.7319542169570923,50.0,100.0,,,,,,,,,,,,
,,,,1163,0.7763644456863403,50.0,100.0,,,,,,,,,,,,
,,,,1164,0.8131989240646362,25.0,100.0,,,,,,,,,,,,
,,,,1165,0.6588770151138306,50.0,100.0,,,,,,,,,,,,
,,,,1166,0.7225751280784607,75.0,100.0,,,,,,,,,,,,
,,,,1167,0.6261149048805237,75.0,100.0,,,,,,,,,,,,
,,,,1168,0.7993909120559692,37.5,100.0,,,,,,,,,,,,
,,,,1169,0.7762939929962158,37.5,100.0,,,,,,,,,,,,
,,,,1170,0.9654543399810791,37.5,100.0,,,,,,,,,,,,
,,,,1171,0.8417653441429138,12.5,100.0,,,,,,,,,,,,
,,,,1172,0.6612904667854309,50.0,100.0,,,,,,,,,,,,
,,,,1173,0.5023626089096069,75.0,100.0,,,,,,,,,,,,
,,,,1174,0.7976850271224976,25.0,100.0,,,,,,,,,,,,
,,,,1175,0.5364274978637695,75.0,100.0,,,,,,,,,,,,
,,,,1176,1.0513209104537964,37.5,100.0,,,,,,,,,,,,
,,,,1177,0.8054253458976746,50.0,100.0,,,,,,,,,,,,
,,,,1178,0.6315926909446716,62.5,100.0,,,,,,,,,,,,
,,,,1179,0.9737963080406189,25.0,100.0,,,,,,,,,,,,
,,,,1180,0.8532600998878479,50.0,100.0,,,,,,,,,,,,
,,,,1181,0.9104869961738586,37.5,100.0,,,,,,,,,,,,
,,,,1182,0.7141612768173218,62.5,100.0,,,,,,,,,,,,
,,,,1183,0.7779680490493774,62.5,100.0,,,,,,,,,,,,
,,,,1184,0.6293240189552307,62.5,99.560546875,,,,,,,,,,,,
,,,,1185,1.0520498752593994,25.0,100.0,,,,,,,,,,,,
,,,,1186,0.8584492206573486,50.0,100.0,,,,,,,,,,,,
,,,,1187,1.1036336421966553,25.0,100.0,,,,,,,,,,,,
,,,,1188,0.7636870741844177,50.0,100.0,,,,,,,,,,,,
,,,,1189,0.9987900257110596,37.5,100.0,,,,,,,,,,,,
,,,,1190,0.7236774563789368,62.5,100.0,,,,,,,,,,,,
,,,,1191,0.8292646408081055,50.0,100.0,,,,,,,,,,,,
,,,,1192,0.8252387642860413,25.0,100.0,,,,,,,,,,,,
,,,,1193,0.8349692225456238,25.0,100.0,,,,,,,,,,,,
,,,,1194,0.9932882785797119,50.0,100.0,,,,,,,,,,,,
,,,,1195,0.7706901431083679,50.0,100.0,,,,,,,,,,,,
,,,,1196,0.7637801766395569,50.0,100.0,,,,,,,,,,,,
,,,,1197,0.7361028790473938,62.5,100.0,,,,,,,,,,,,
,,,,1198,0.7112162709236145,62.5,100.0,,,,,,,,,,,,
,,,,1199,0.5929874181747437,75.0,100.0,,,,,,,,,,,,
,,,,1200,0.7846291065216064,25.0,100.0,,,,,,,,,,,,
,,,,1201,0.5632257461547852,62.5,100.0,,,,,,,,,,,,
,,,,1202,0.72403484582901,50.0,100.0,,,,,,,,,,,,
,,,,1203,0.8703534007072449,25.0,100.0,,,,,,,,,,,,
,,,,1204,0.5045668482780457,75.0,100.0,,,,,,,,,,,,
,,,,1205,0.6082051992416382,87.5,100.0,,,,,,,,,,,,
,,,,1206,0.7418301105499268,50.0,100.0,,,,,,,,,,,,
,,,,1207,0.46241986751556396,87.5,100.0,,,,,,,,,,,,
,,,,1208,0.5864105224609375,62.5,100.0,,,,,,,,,,,,
,,,,1209,1.0216046571731567,50.0,100.0,,,,,,,,,,,,
,,,,1210,0.7669199705123901,50.0,99.658203125,,,,,,,,,,,,
,,,,1211,0.8726840019226074,37.5,100.0,,,,,,,,,,,,
,,,,1212,0.7676369547843933,37.5,100.0,,,,,,,,,,,,
,,,,1213,0.8475249409675598,37.5,100.0,,,,,,,,,,,,
,,,,1214,0.8575373888015747,50.0,100.0,,,,,,,,,,,,
,,,,1215,0.8788616061210632,25.0,100.0,,,,,,,,,,,,
,,,,1216,1.0076065063476562,25.0,100.0,,,,,,,,,,,,
,,,,1217,0.5975897312164307,62.5,100.0,,,,,,,,,,,,
,,,,1218,0.7737551927566528,50.0,100.0,,,,,,,,,,,,
,,,,1219,1.1380817890167236,12.5,100.0,,,,,,,,,,,,
,,,,1220,0.917887270450592,37.5,100.0,,,,,,,,,,,,
,,,,1221,0.9625986814498901,12.5,100.0,,,,,,,,,,,,
,,,,1222,0.6483393907546997,62.5,100.0,,,,,,,,,,,,
,,,,1223,0.810538649559021,25.0,100.0,,,,,,,,,,,,
,,,,1224,0.7618255615234375,62.5,100.0,,,,,,,,,,,,
,,,,1225,0.6669846773147583,50.0,100.0,,,,,,,,,,,,
,,,,1226,0.6294713616371155,62.5,100.0,,,,,,,,,,,,
,,,,1227,0.6257361173629761,62.5,100.0,,,,,,,,,,,,
,,,,1228,0.6106399893760681,62.5,100.0,,,,,,,,,,,,
,,,,1229,0.6594260334968567,62.5,100.0,,,,,,,,,,,,
,,,,1230,0.7357710599899292,50.0,100.0,,,,,,,,,,,,
,,,,1231,0.577742338180542,75.0,100.0,,,,,,,,,,,,
,,,,1232,0.7310240864753723,37.5,100.0,,,,,,,,,,,,
,,,,1233,0.9103081822395325,50.0,100.0,,,,,,,,,,,,
,,,,1234,0.8001871109008789,25.0,100.0,,,,,,,,,,,,
,,,,1235,0.585631251335144,87.5,100.0,,,,,,,,,,,,
,,,,1236,0.7222214341163635,50.0,100.0,,,,,,,,,,,,
,,,,1237,0.959547758102417,37.5,100.0,,,,,,,,,,,,
,,,,1238,0.7144677042961121,50.0,100.0,,,,,,,,,,,,
,,,,1239,0.7825658917427063,37.5,100.0,,,,,,,,,,,,
,,,,1240,0.7431674003601074,37.5,100.0,,,,,,,,,,,,
,,,,1241,0.7392241954803467,37.5,100.0,,,,,,,,,,,,
,,,,1242,0.5606275796890259,75.0,100.0,,,,,,,,,,,,
,,,,1243,0.9469046592712402,37.5,100.0,,,,,,,,,,,,
,,,,1244,0.8070763349533081,60.000003814697266,100.0,,,,,,,,,,,,
,,,14,1814,,,,0.7721351981163025,48.562782287597656,99.99054718017578,,,,,,,,,
,,,14,1814,,,,,,,0.8720833659172058,50.361942291259766,96.69988250732422,,,,,,
0.8497048020362854,50.0,97.0703125,15,1849,,,,,,,,,,,,,,,
0.8808921575546265,25.0,97.3388671875,15,1899,,,,,,,,,,,,,,,
,,,,1245,0.6004081964492798,75.0,100.0,,,,,,,,,,,,
,,,,1246,0.5634759664535522,75.0,100.0,,,,,,,,,,,,
,,,,1247,0.7681406736373901,62.5,100.0,,,,,,,,,,,,
,,,,1248,0.7442218065261841,62.5,100.0,,,,,,,,,,,,
,,,,1249,0.6125054955482483,62.5,100.0,,,,,,,,,,,,
,,,,1250,0.7204952836036682,50.0,100.0,,,,,,,,,,,,
,,,,1251,0.7989675402641296,50.0,100.0,,,,,,,,,,,,
,,,,1252,0.9741913080215454,12.5,100.0,,,,,,,,,,,,
,,,,1253,1.008628487586975,25.0,100.0,,,,,,,,,,,,
,,,,1254,0.7580610513687134,50.0,100.0,,,,,,,,,,,,
,,,,1255,0.8240157961845398,62.5,100.0,,,,,,,,,,,,
,,,,1256,0.5624628663063049,75.0,100.0,,,,,,,,,,,,
,,,,1257,0.6142441630363464,75.0,100.0,,,,,,,,,,,,
,,,,1258,0.6836517453193665,62.5,100.0,,,,,,,,,,,,
,,,,1259,0.5593054294586182,75.0,100.0,,,,,,,,,,,,
,,,,1260,0.6660144329071045,62.5,100.0,,,,,,,,,,,,
,,,,1261,0.8235693573951721,37.5,100.0,,,,,,,,,,,,
,,,,1262,0.9890710115432739,37.5,100.0,,,,,,,,,,,,
,,,,1263,0.9427487850189209,12.5,100.0,,,,,,,,,,,,
,,,,1264,0.94780433177948,25.0,100.0,,,,,,,,,,,,
,,,,1265,0.7518429756164551,62.5,100.0,,,,,,,,,,,,
,,,,1266,0.6870220899581909,50.0,100.0,,,,,,,,,,,,
,,,,1267,0.8710265755653381,50.0,100.0,,,,,,,,,,,,
,,,,1268,0.6005595922470093,75.0,100.0,,,,,,,,,,,,
,,,,1269,0.7177603244781494,50.0,100.0,,,,,,,,,,,,
,,,,1270,0.7330127954483032,50.0,100.0,,,,,,,,,,,,
,,,,1271,0.8256582617759705,62.5,100.0,,,,,,,,,,,,
,,,,1272,0.9046074748039246,37.5,100.0,,,,,,,,,,,,
,,,,1273,0.8173544406890869,37.5,100.0,,,,,,,,,,,,
,,,,1274,0.6877037286758423,62.5,100.0,,,,,,,,,,,,
,,,,1275,0.9516317248344421,25.0,100.0,,,,,,,,,,,,
,,,,1276,0.9887638688087463,50.0,100.0,,,,,,,,,,,,
,,,,1277,0.8426451086997986,25.0,100.0,,,,,,,,,,,,
,,,,1278,0.7190442681312561,50.0,100.0,,,,,,,,,,,,
,,,,1279,0.5423421263694763,62.5,100.0,,,,,,,,,,,,
,,,,1280,0.49084219336509705,75.0,100.0,,,,,,,,,,,,
,,,,1281,0.8605151772499084,37.5,100.0,,,,,,,,,,,,
,,,,1282,0.8025828003883362,50.0,100.0,,,,,,,,,,,,
,,,,1283,0.9733532071113586,25.0,100.0,,,,,,,,,,,,
,,,,1284,0.9818015098571777,25.0,100.0,,,,,,,,,,,,
,,,,1285,0.8461785316467285,37.5,100.0,,,,,,,,,,,,
,,,,1286,0.9835970401763916,62.5,100.0,,,,,,,,,,,,
,,,,1287,0.806475043296814,62.5,100.0,,,,,,,,,,,,
,,,,1288,1.2276839017868042,25.0,100.0,,,,,,,,,,,,
,,,,1289,0.6686945557594299,62.5,100.0,,,,,,,,,,,,
,,,,1290,0.8082512021064758,37.5,100.0,,,,,,,,,,,,
,,,,1291,0.8657181262969971,50.0,100.0,,,,,,,,,,,,
,,,,1292,0.6947912573814392,37.5,100.0,,,,,,,,,,,,
,,,,1293,0.8598660230636597,12.5,100.0,,,,,,,,,,,,
,,,,1294,0.654527485370636,62.5,100.0,,,,,,,,,,,,
,,,,1295,0.5251904726028442,75.0,100.0,,,,,,,,,,,,
,,,,1296,0.9634976983070374,50.0,100.0,,,,,,,,,,,,
,,,,1297,0.965680718421936,37.5,100.0,,,,,,,,,,,,
,,,,1298,0.8066370487213135,50.0,100.0,,,,,,,,,,,,
,,,,1299,0.7616444826126099,50.0,99.9267578125,,,,,,,,,,,,
,,,,1300,0.7385251522064209,50.0,100.0,,,,,,,,,,,,
,,,,1301,1.0178852081298828,25.0,100.0,,,,,,,,,,,,
,,,,1302,0.8001919388771057,37.5,100.0,,,,,,,,,,,,
,,,,1303,0.6291325688362122,50.0,100.0,,,,,,,,,,,,
,,,,1304,0.9274043440818787,50.0,100.0,,,,,,,,,,,,
,,,,1305,0.7327885031700134,50.0,100.0,,,,,,,,,,,,
,,,,1306,0.8888177871704102,37.5,100.0,,,,,,,,,,,,
,,,,1307,0.7785743474960327,50.0,100.0,,,,,,,,,,,,
,,,,1308,0.8008672595024109,50.0,100.0,,,,,,,,,,,,
,,,,1309,0.8722862005233765,50.0,100.0,,,,,,,,,,,,
,,,,1310,0.7631151676177979,62.5,100.0,,,,,,,,,,,,
,,,,1311,1.0992552042007446,25.0,100.0,,,,,,,,,,,,
,,,,1312,0.7843442559242249,50.0,100.0,,,,,,,,,,,,
,,,,1313,0.6850473880767822,62.5,100.0,,,,,,,,,,,,
,,,,1314,0.7047074437141418,50.0,100.0,,,,,,,,,,,,
,,,,1315,0.6538978815078735,37.5,100.0,,,,,,,,,,,,
,,,,1316,1.0066020488739014,25.0,100.0,,,,,,,,,,,,
,,,,1317,0.5133086442947388,75.0,100.0,,,,,,,,,,,,
,,,,1318,1.0699459314346313,25.0,100.0,,,,,,,,,,,,
,,,,1319,0.8023008108139038,37.5,100.0,,,,,,,,,,,,
,,,,1320,0.9840919375419617,25.0,100.0,,,,,,,,,,,,
,,,,1321,0.6594783067703247,62.5,100.0,,,,,,,,,,,,
,,,,1322,1.328421711921692,25.0,100.0,,,,,,,,,,,,
,,,,1323,0.8698300123214722,37.5,100.0,,,,,,,,,,,,
,,,,1324,0.746162474155426,75.0,100.0,,,,,,,,,,,,
,,,,1325,0.6827391386032104,50.0,100.0,,,,,,,,,,,,
,,,,1326,0.7463065981864929,50.0,100.0,,,,,,,,,,,,
,,,,1327,0.8420763611793518,40.0,100.0,,,,,,,,,,,,
,,,15,1935,,,,0.8007600903511047,48.108924865722656,99.99911499023438,,,,,,,,,
,,,15,1935,,,,,,,0.8615866899490356,48.70734405517578,97.05799102783203,,,,,,
0.9823174476623535,37.5,97.36328125,16,1949,,,,,,,,,,,,,,,
0.8216416835784912,37.5,97.265625,16,1999,,,,,,,,,,,,,,,
0.7779171466827393,62.5,97.2412109375,16,2049,,,,,,,,,,,,,,,
,,,,1328,0.8723323345184326,25.0,100.0,,,,,,,,,,,,
,,,,1329,0.6901637315750122,75.0,100.0,,,,,,,,,,,,
,,,,1330,0.7306272983551025,50.0,100.0,,,,,,,,,,,,
,,,,1331,0.6938270330429077,62.5,100.0,,,,,,,,,,,,
,,,,1332,0.7998510599136353,37.5,100.0,,,,,,,,,,,,
,,,,1333,0.8440396785736084,25.0,99.951171875,,,,,,,,,,,,
,,,,1334,0.8313714861869812,37.5,100.0,,,,,,,,,,,,
,,,,1335,0.7595769762992859,50.0,100.0,,,,,,,,,,,,
,,,,1336,0.8306775093078613,50.0,100.0,,,,,,,,,,,,
,,,,1337,0.6877481341362,50.0,100.0,,,,,,,,,,,,
,,,,1338,0.7102817893028259,50.0,99.6337890625,,,,,,,,,,,,
,,,,1339,0.6028212308883667,50.0,100.0,,,,,,,,,,,,
,,,,1340,0.6455322504043579,62.5,100.0,,,,,,,,,,,,
,,,,1341,0.6709439158439636,75.0,99.853515625,,,,,,,,,,,,
,,,,1342,0.6583784818649292,62.5,100.0,,,,,,,,,,,,
,,,,1343,0.9368796348571777,25.0,100.0,,,,,,,,,,,,
,,,,1344,0.8062341809272766,37.5,100.0,,,,,,,,,,,,
,,,,1345,0.7268450260162354,75.0,100.0,,,,,,,,,,,,
,,,,1346,0.7603294253349304,50.0,100.0,,,,,,,,,,,,
,,,,1347,1.1676992177963257,25.0,100.0,,,,,,,,,,,,
,,,,1348,0.7694278955459595,50.0,99.9755859375,,,,,,,,,,,,
,,,,1349,0.6095333099365234,62.5,100.0,,,,,,,,,,,,
,,,,1350,0.8852064609527588,37.5,100.0,,,,,,,,,,,,
,,,,1351,0.6540976166725159,75.0,99.951171875,,,,,,,,,,,,
,,,,1352,0.559806764125824,62.5,100.0,,,,,,,,,,,,
,,,,1353,0.8299455046653748,37.5,100.0,,,,,,,,,,,,
,,,,1354,0.5765881538391113,75.0,100.0,,,,,,,,,,,,
,,,,1355,0.773185670375824,50.0,100.0,,,,,,,,,,,,
,,,,1356,0.6039783954620361,62.5,100.0,,,,,,,,,,,,
,,,,1357,0.6360193490982056,62.5,99.658203125,,,,,,,,,,,,
,,,,1358,0.7111498117446899,50.0,100.0,,,,,,,,,,,,
,,,,1359,0.8966478109359741,37.5,100.0,,,,,,,,,,,,
,,,,1360,0.4025145471096039,87.5,100.0,,,,,,,,,,,,
,,,,1361,0.7281426787376404,62.5,100.0,,,,,,,,,,,,
,,,,1362,0.447651207447052,100.0,100.0,,,,,,,,,,,,
,,,,1363,0.7668734788894653,50.0,99.90234375,,,,,,,,,,,,
,,,,1364,0.9754929542541504,25.0,100.0,,,,,,,,,,,,
,,,,1365,0.8674308657646179,25.0,100.0,,,,,,,,,,,,
,,,,1366,0.8673791289329529,50.0,100.0,,,,,,,,,,,,
,,,,1367,0.7049993872642517,37.5,100.0,,,,,,,,,,,,
,,,,1368,0.6353855133056641,50.0,100.0,,,,,,,,,,,,
,,,,1369,0.7225350737571716,50.0,100.0,,,,,,,,,,,,
,,,,1370,0.6343379020690918,62.5,100.0,,,,,,,,,,,,
,,,,1371,0.9978808760643005,25.0,100.0,,,,,,,,,,,,
,,,,1372,0.7582231163978577,37.5,100.0,,,,,,,,,,,,
,,,,1373,0.6798630952835083,75.0,100.0,,,,,,,,,,,,
,,,,1374,0.6623411774635315,62.5,99.6337890625,,,,,,,,,,,,
,,,,1375,0.8478832840919495,37.5,100.0,,,,,,,,,,,,
,,,,1376,0.7275805473327637,50.0,100.0,,,,,,,,,,,,
,,,,1377,1.0473496913909912,25.0,100.0,,,,,,,,,,,,
,,,,1378,0.891349196434021,37.5,100.0,,,,,,,,,,,,
,,,,1379,0.7411500215530396,62.5,100.0,,,,,,,,,,,,
,,,,1380,0.7014359831809998,62.5,100.0,,,,,,,,,,,,
,,,,1381,0.8213015198707581,50.0,100.0,,,,,,,,,,,,
,,,,1382,0.7783796787261963,37.5,100.0,,,,,,,,,,,,
,,,,1383,0.8145532608032227,37.5,100.0,,,,,,,,,,,,
,,,,1384,0.7454114556312561,37.5,100.0,,,,,,,,,,,,
,,,,1385,0.8098360300064087,25.0,99.9755859375,,,,,,,,,,,,
,,,,1386,0.8104199171066284,37.5,100.0,,,,,,,,,,,,
,,,,1387,0.5986568927764893,75.0,100.0,,,,,,,,,,,,
,,,,1388,0.8490788340568542,25.0,100.0,,,,,,,,,,,,
,,,,1389,0.9084731340408325,25.0,100.0,,,,,,,,,,,,
,,,,1390,0.7992048859596252,50.0,99.6337890625,,,,,,,,,,,,
,,,,1391,0.7845161557197571,62.5,99.9755859375,,,,,,,,,,,,
,,,,1392,0.8534519672393799,25.0,100.0,,,,,,,,,,,,
,,,,1393,0.757378876209259,37.5,100.0,,,,,,,,,,,,
,,,,1394,0.8602920174598694,50.0,100.0,,,,,,,,,,,,
,,,,1395,0.6131377816200256,75.0,100.0,,,,,,,,,,,,
,,,,1396,0.7376922965049744,37.5,100.0,,,,,,,,,,,,
,,,,1397,0.8654322624206543,37.5,100.0,,,,,,,,,,,,
,,,,1398,1.028106451034546,25.0,100.0,,,,,,,,,,,,
,,,,1399,0.7474698424339294,50.0,100.0,,,,,,,,,,,,
,,,,1400,0.8212107419967651,62.5,100.0,,,,,,,,,,,,
,,,,1401,0.6813560724258423,50.0,100.0,,,,,,,,,,,,
,,,,1402,0.7048837542533875,50.0,100.0,,,,,,,,,,,,
,,,,1403,0.8527289032936096,50.0,100.0,,,,,,,,,,,,
,,,,1404,0.5816178917884827,87.5,100.0,,,,,,,,,,,,
,,,,1405,0.6253204941749573,62.5,100.0,,,,,,,,,,,,
,,,,1406,0.7858868837356567,50.0,100.0,,,,,,,,,,,,
,,,,1407,0.8044466972351074,50.0,100.0,,,,,,,,,,,,
,,,,1408,0.825512170791626,37.5,100.0,,,,,,,,,,,,
,,,,1409,0.8380248546600342,25.0,100.0,,,,,,,,,,,,
,,,,1410,0.7147285342216492,60.000003814697266,100.0,,,,,,,,,,,,
,,,16,2056,,,,0.7611503005027771,49.3192138671875,99.97754669189453,,,,,,,,,
,,,16,2056,,,,,,,0.8365077972412109,49.32781982421875,97.42963409423828,,,,,,
0.7053266763687134,75.0,96.5576171875,17,2099,,,,,,,,,,,,,,,
1.045444369316101,37.5,95.7275390625,17,2149,,,,,,,,,,,,,,,
,,,,1411,0.5880789756774902,75.0,100.0,,,,,,,,,,,,
,,,,1412,0.7286731600761414,62.5,100.0,,,,,,,,,,,,
,,,,1413,0.7843921780586243,50.0,100.0,,,,,,,,,,,,
,,,,1414,0.7903758883476257,37.5,100.0,,,,,,,,,,,,
,,,,1415,0.7197901606559753,50.0,99.7314453125,,,,,,,,,,,,
,,,,1416,0.5796935558319092,50.0,100.0,,,,,,,,,,,,
,,,,1417,0.788925290107727,37.5,100.0,,,,,,,,,,,,
,,,,1418,0.9034541249275208,37.5,100.0,,,,,,,,,,,,
,,,,1419,0.76573646068573,62.5,100.0,,,,,,,,,,,,
,,,,1420,0.7787825465202332,50.0,100.0,,,,,,,,,,,,
,,,,1421,0.7191504836082458,37.5,100.0,,,,,,,,,,,,
,,,,1422,0.6399995684623718,75.0,100.0,,,,,,,,,,,,
,,,,1423,0.896160900592804,37.5,100.0,,,,,,,,,,,,
,,,,1424,0.7245843410491943,37.5,100.0,,,,,,,,,,,,
,,,,1425,0.8455648422241211,37.5,100.0,,,,,,,,,,,,
,,,,1426,1.1522480249404907,12.5,100.0,,,,,,,,,,,,
